Codigo;qtd
29369;1
29384;2
29435;30
29456;40
29476;12
29526;48
29527;24
29545;5
29551;40
29553;10
29559;1
29563;1
29566;50
29567;20
29597;1
29599;30
29600;50
29633;90
29634;20
29635;12
29643;36
29655;61
29677;96
29678;96
29679;72
29680;72
29752;30
29796;48
29802;36
29803;36
29804;60
29805;30
29807;48
29808;30
29811;1
29813;2
29814;30
29815;5
29819;1
29828;15
29830;15
29832;50
29846;30
29857;80
29859;20
29861;30
29866;70
29867;70
29870;40
29875;70
29880;1
29881;2
29882;2
29883;20
29898;14
29900;12
29901;18
29902;54
29903;14
29904;14
29905;32
29906;14
29907;14
29908;15
29909;13
29910;12
29912;14
29913;32
29914;12
29915;12
29916;32
29917;1
29918;14
29919;12
29920;80
29921;60
29922;40
29923;24
29924;56
29925;14
29926;32
29927;80
29929;32
29930;80
29931;9
29933;30
29934;28
29935;15
29936;28
29937;26
29940;59
29941;48
29943;1
29947;59
29948;59
29949;35
29950;47
29951;59
29952;59
29953;59
29954;59
29955;60
29956;60
29957;60
29964;76
29968;1
29970;52
29974;21
29978;76
29980;52
29982;40
29983;10
29986;10
29987;52
29991;14
29992;35
29993;30
29994;52
29995;40
29998;60
29999;20
30002;2
30003;2
30004;2
30008;5
30009;30
30014;20
30016;10
30030;18000
30036;80
30038;70
30039;50
30042;24
30044;80
30045;36
30061;30
30068;80
30073;79
30083;80
30085;54
30086;14
30097;36
30117;1
30121;1
30122;75
30123;75
30124;75
30125;75
30126;1
30131;1
30151;160
30164;18
30177;24
30180;12
30182;30
30184;5
30186;24
30188;24
30189;24
30192;12
30193;12
30199;12
30200;60
30201;24
30206;12
30207;12
30208;12
30209;36
30210;12
30211;12
30212;12
30214;24
30215;12
30216;24
30217;12
30219;24
30220;48
30221;48
30222;12
30223;24
30225;12
30227;24
30228;12
30229;12
30230;12
30231;48
30232;48
30233;12
30234;24
30235;36
30236;24
30237;12
30238;12
30239;12
30240;12
30241;12
30242;12
30243;12
30244;24
30245;24
30246;24
30247;24
30248;24
30249;24
30250;24
30251;24
30252;24
30253;24
30254;48
30255;12
30256;24
30257;24
30258;12
30259;24
30260;12
30261;12
30263;12
30264;48
30265;24
30266;24
30267;12
30268;24
30270;12
30273;24
30274;12
30275;40
30276;24
30277;12
30278;24
30283;12
30284;12
30285;12
30287;36
30288;36
30289;12
30291;12
30295;12
30296;12
30297;12
30298;12
30299;12
30300;1
30301;36
30303;24
30305;12
30310;12
30312;84
30313;80
30314;80
30315;24
30316;80
30317;30
30321;10
30323;48
30324;70
30325;10
30326;10
30327;10
30330;30
30331;72
30334;39
30336;80
30338;12
30339;30
30340;12
30341;70
30342;12
30344;12
30349;40
30350;35
30351;35
30355;35
30357;35
30359;23
30361;28
30370;40
30371;15
30383;16
30389;40
30391;35
30511;10
30545;10
30546;10
30547;16
30564;50
30575;50
30586;1
30594;50
30598;35
30600;25
30601;84
30606;20
30608;50
30616;12
30624;6
30632;40
30634;4
30637;30
30638;10
30639;60
30640;24
30649;24
30650;24
30651;24
30652;24
30653;24
30654;12
30655;12
30656;24
30657;24
30658;24
30659;72
30661;12
30662;12
30663;12
30664;12
30665;12
30666;24
30668;36
30669;36
30670;24
30671;24
30672;24
30673;48
30674;24
30676;48
30677;24
30679;12
30680;12
30681;24
30682;24
30683;24
30684;24
30686;72
30687;24
30688;36
30689;24
30690;24
30691;12
30692;24
30693;36
30694;12
30695;12
30696;24
30697;36
30698;24
30699;48
30700;24
30701;24
30702;24
30703;48
30704;48
30706;48
30707;36
30709;48
30711;12
30712;24
30715;24
30716;24
30718;24
30719;24
30720;24
30722;24
30723;24
30724;12
30725;12
30727;12
30728;24
30730;24
30731;48
30733;24
30734;48
30735;24
30736;48
30737;24
30738;24
30739;12
30740;12
30741;12
30742;12
30743;12
30744;12
30745;12
30746;24
30747;2
30795;15
30797;15
30798;10
30799;10
30800;10
30811;41
30814;42
30816;76
30821;1
30823;25
30826;10
30827;20
30828;15
30829;1
30830;2
30832;3
30850;60
30851;28
30852;60
30853;60
30855;30
30856;10
30859;36
30860;1
30870;24
30873;9
30875;36
30892;50
30967;40
30992;50
30994;10
30996;80
31001;10
31005;36
31011;80
31041;72
31044;60
31063;12
31136;12
31138;80
31140;25
31141;12
31142;25
31143;70
31144;40
31145;40
31146;32
31147;40
31148;20
31149;48
31151;20
31154;24
31156;40
31157;40
31158;80
31160;80
31161;60
31163;20
31164;60
31165;24
31166;60
31167;10
31169;40
31170;40
31173;50
31174;45
31175;40
31177;65
31183;24
31185;36
31187;50
31188;30
31191;20
31194;40
31195;46
31196;40
31199;50
31201;47
31202;30
31205;28
31212;65
31213;72
31214;72
31215;65
31218;30
31220;65
31222;40
31228;40
31230;40
31231;20
31232;20
31234;40
31235;45
31237;25
31238;40
31239;80
31246;46
31247;40
31248;25
31249;20
31250;20
31251;72
31252;20
31253;55
31254;40
31255;72
31256;40
31257;65
31258;65
31259;65
31260;20
31261;40
31262;50
31263;18
31264;50
31265;50
31266;20
31267;46
31293;96
31315;48
31319;72
31328;72
31333;12
31336;12
31337;12
31340;12
31387;208
31389;80
31391;86
31392;12
31393;1
31408;10
31412;5
31454;30
31456;30
31458;30
31459;30
31460;30
31461;30
31462;30
31463;30
31464;30
31465;30
31466;30
31467;30
31469;30
31470;30
31471;30
31472;30
31473;30
31474;30
31475;30
31476;30
31477;30
31478;30
31510;1
31527;12
31658;20
31659;20
31660;20
31661;29
31662;29
31663;29
31664;29
31665;29
31666;29
31750;72
31752;72
31753;60
31755;50
31756;40
31757;40
31758;50
31759;40
31760;50
31761;40
31763;50
31861;50
31862;40
31863;50
31864;16
31865;16
31866;60
31867;50
31868;16
31869;50
31870;60
31871;16
31873;16
31886;12
31888;12
31890;12
31891;12
31892;12
31893;12
31894;12
31895;12
31896;24
31897;12
31898;12
31899;20
31900;20
31901;15
31902;15
31903;15
31904;15
31905;12
31906;12
31907;12
31908;12
31909;12
31910;12
31911;18
31912;12
31913;18
31914;12
31915;15
31916;15
31917;12
31918;15
31919;18
31920;15
31921;15
31922;12
31923;12
31924;12
31925;12
31926;18
31927;18
31928;12
31929;12
31930;18
31931;18
31932;18
31933;18
31935;18
31937;18
31938;18
31939;18
31941;12
31942;24
31943;18
31944;18
31945;18
31946;8
31947;8
31948;8
31949;6
31950;6
31951;6
31952;8
31953;8
31954;8
31955;6
31956;6
31957;6
31958;6
31959;6
31960;6
31961;6
31962;12
31963;12
31964;12
31965;20
31966;15
31967;20
31968;10
31969;15
31970;20
31971;15
31980;24
31981;24
31983;48
31985;36
31986;32
31987;72
31988;48
31989;12
31990;12
31991;36
32005;1
32014;1
32020;1
32021;13
32023;30
32024;48
32025;48
32026;40
32027;40
32028;40
32029;25
32030;25
32032;60
32034;50
32035;40
32036;50
32038;20
32040;25
32041;20
32043;100
32044;1
32048;16
32049;60
32050;50
32100;108
32102;10
32103;64
32104;8
32105;24
32106;48
32107;80
32109;48
32110;10
32111;12
32112;48
32113;18
32114;36
32115;24
32116;18
32117;96
32118;96
32119;72
32120;12
32121;96
32122;96
32123;10
32124;10
32125;10
32126;24
32127;8
32128;8
32129;10
32130;10
32131;12
32132;24
32133;24
32134;60
32135;24
32136;24
32137;18
32138;120
32139;224
32140;20
32141;20
32148;1
32209;1
32213;1
32214;1
32215;1
2519;1
2525;7
2528;84
2530;29
2535;6
2552;2
2554;2
2557;11
2559;22
2564;33
2577;13
2592;11
2599;4
2603;18
2686;2
2689;23
2695;3
2700;30
2711;184
2719;18
2730;6
2734;51
2762;23
2810;26
4030;8
4031;1
4047;21
4057;26
4064;59
4079;16
4081;7
4102;75
4104;31
4105;7
4106;7
4113;1
4136;131
4138;8
4247;19
4283;2
4298;2
4443;14
6301;20
6304;7
6328;32
6330;20
6333;1
6334;16
6336;218
6337;26
6340;23
6344;29
6351;15
6361;11
6362;8
6368;21
6370;44
6373;32
6381;1
6382;3
6395;2
6404;15
6406;30
6417;43
6418;35
6432;16
6435;37
6436;2
6437;37
6440;42
9943;66
10300;119
10381;320
10508;384
10533;672
10678;432
10692;384
10704;300
10876;576
10887;150
10899;240
10905;1400
10951;384
10958;864
11213;14
11290;102
11497;180
11644;672
12635;9
13344;180
13352;540
13360;180
13363;12
13364;14
13431;480
13434;1392
13558;800
13560;480
13561;480
13563;420
13567;108
13568;81
13569;91
13570;2400
13571;800
13624;10100
13627;720
15052;168
16500;450
16516;492
16834;480
17259;60
17704;72
17706;96
17708;240
17746;36
17748;48
17756;2400
17789;48
17793;50
17819;11
18080;1520
18189;565
18195;384
18196;512
18198;512
18199;496
18200;528
18201;186
18202;180
18203;26
18204;180
18205;130
18206;240
18207;185
18208;187
18209;130
18210;4800
18686;85
18690;97
18705;141
18706;150
18711;97
18713;67
18715;94
18718;6
18723;288
18725;130
18728;148
18730;220
18733;180
18741;102
18742;43
19069;4
19364;400
19365;1250
19368;4100
19371;450
19374;252
19375;168
19377;200
19378;350
19379;264
19380;216
19395;96
19402;84
19653;12
19654;48
19912;240
19990;96
20002;7400
20009;84
20013;480
20014;360
20017;300
20018;288
20019;180
20020;280
20021;84
20022;112
20023;960
20024;1320
20026;1680
20027;2160
20032;1000
20034;1200
20036;1500
20038;8400
20039;2880
20040;120
20041;240
20044;800
20045;800
20050;720
20051;720
20052;1400
20053;400
20054;1400
20055;1400
20057;6800
20058;84
20059;36
20069;560
20158;1400
20161;14
20185;10
20251;48
20268;48
20272;5
20275;48
21003;88
22387;960
22727;228
22728;228
22747;56
22748;56
22749;56
22751;1152
22753;1152
22754;1056
22755;1056
22757;576
22758;384
22759;576
22760;576
22761;1200
22763;720
22764;1080
22765;1440
22858;3
23812;24
23815;560
23817;5
23818;15
23819;15
23823;516
23825;20
24398;240
24399;66
24425;415
24427;406
24428;339
24429;280
24430;670
24432;152
24434;25
24435;240
24438;30
24439;10
24441;516
24442;306
24446;78
24475;7
24476;34
24479;816
24483;659
24484;193
24485;198
24486;33
24491;80
24497;34
24498;2
24500;82
24501;62
24503;240
24504;11
24505;240
24508;480
24509;46
24511;580
24513;204
24516;64
24517;1200
24519;39
24520;252
24521;254
24522;320
24523;692
24524;23
24525;832
24527;288
24528;288
24530;810
24531;320
24533;288
24535;1120
24536;1248
24537;1096
24620;128
24621;126
24622;153
24623;128
24624;128
24625;128
24626;128
24627;128
24966;220
24967;331
24969;60
24971;979
24973;96
24974;445
24975;832
24977;174
24978;426
24999;24
25015;9
25017;1044
25034;792
25035;288
25036;288
25038;720
25039;720
25048;2
25055;480
25056;120
25057;480
25058;480
25059;480
25060;480
25061;480
25062;360
25063;5
25064;480
25065;480
25067;6
25068;240
25069;600
25070;12
25071;120
25072;240
25073;480
25076;9
25078;4
25150;2
25158;3
25788;41
25793;5
25796;3
25799;1
25882;1250
25919;30
25922;4
25923;105
25924;18
25927;6
25928;6
25930;320
25932;22
25936;600
25940;578
25941;259
25978;7
25989;52
25991;23
25994;39
25998;22
25999;144
26001;36
26009;4
26010;63
26015;41
26016;39
26017;58
26026;165
26028;200
26029;36
26035;1
26036;4
26037;5
26047;12
26050;48
26051;1
26053;9
26054;116
26055;7
26056;21
26057;20
26058;219
26059;11
26064;3
26065;72
26066;14
26067;237
26068;20
26071;33
26072;1
26073;3
26076;2
26082;24
26087;3
26089;4
26092;8
26094;6
26099;4
26102;6
26105;14
26108;74
26112;47
26114;3
26115;28
26117;11
26121;34
26133;20
26138;11
26142;3
26146;6
26150;2
26151;256
26154;4
26157;6
26170;29
26176;18
26177;16
26180;10
26189;7
26197;13
26200;13
26202;6
26205;1
26214;5
26219;51
26224;48
26233;13
26240;5
26245;1
26246;2
26247;4
26248;4
26249;3
26250;4
26251;1
26253;3
26255;3
26256;1
26257;2
26258;2
26326;6
26337;49
26377;2
26379;2
26380;5
26382;42
26461;188
26464;720
26465;620
26466;620
26467;2400
26468;1200
26469;470
26470;390
26471;400
26472;470
26473;460
26474;470
26475;460
26476;460
26477;480
26478;470
26479;460
26480;220
26481;380
26482;400
26483;400
26484;380
26485;380
26486;380
26487;200
26488;240
26489;376
26490;390
26491;400
26492;380
26493;400
26494;230
26495;460
26496;480
26497;180
26498;220
26499;470
26500;470
26501;470
26502;480
26503;1200
26505;100
26506;230
26507;220
26509;220
26510;219
26512;110
26513;110
26514;230
26515;470
26516;460
26517;470
26518;480
26519;4600
26668;7
26675;1
26679;3
26713;1
26771;1
26772;3
26773;42
26775;23
26780;41
26882;48
26883;19
26968;210
26977;139
26978;40
26981;210
26982;170
26984;210
26985;210
26986;210
26989;210
26990;210
26991;210
26992;210
26993;210
26994;210
26995;210
26997;210
26998;210
27000;210
27002;210
27003;210
27006;210
27007;528
27010;528
27012;528
27016;528
27018;528
27020;280
27025;170
27026;1050
27033;96
27036;91
27037;9
27038;11
27071;131
27076;60
27091;16
27092;144
27093;4
27094;197
27095;26
27096;72
27097;36
27099;72
27100;58
27270;240
27273;360
27290;22
27298;33
27299;8
27300;14
27303;4
27304;12
27305;8
27309;15
27450;576
27453;384
27454;240
27535;82
27538;16
27539;81
27541;43
27543;2
27549;149
27553;8
27555;48
27557;48
27562;192
27564;8
27566;48
27571;11
27583;11
27585;6
27590;3
27591;5
27601;55
27612;1
27615;1
27619;1
27626;70
27632;3
27633;72
27634;20
27638;72
27641;2
27645;33
27647;48
27658;34
27666;48
27668;144
27675;7
27680;5
27682;4
27685;3
27688;7
27690;9
27692;1
27698;1
27701;5
27703;16
27709;10
27710;4
27722;48
27725;48
27727;96
27729;48
27736;1
27737;4
27740;48
27744;9
27746;1
27751;2
27755;72
27756;72
27768;72
27772;48
27774;36
27775;6
27776;21
27778;77
27782;72
27785;72
27786;77
27790;24
27792;24
27800;24
28036;4
28391;72
28409;48
28411;36
28413;144
28427;528
28685;2160
28906;688
28979;1
28982;5
28984;120
28985;60
28986;48
28987;10
29076;369
29093;99
29324;2398
29526;24
29529;16
31729;2160
31730;120
31731;160
31732;120
31733;150
